2,0,1,0,175,2.9
2,0,1,-123,123,-0.2
2,0,1,-175,0,-5.3
2,0,1,0,-175,-3.6
2,0,1,123,-123,-0.8
2,0,2,175,0,0.6
2,0,2,123,123,2.1
2,0,2,0,175,2.2
2,0,2,-123,123,-0.8
2,0,2,-175,0,-5.7
2,0,2,0,-175,-3.5
2,0,2,123,-123,-0.8
2,0,3,175,0,0.2
2,0,3,123,123,1.5
2,0,3,0,175,1.2
2,0,3,-123,123,-1.5
2,0,3,-175,0,-6.0
2,0,3,0,-175,-3.2
2,0,3,123,-123,-0.7
2,0,-1,175,0,1.6
2,0,-1,123,123,4.0
2,0,-1,0,175,4.6
2,0,-1,-123,123,1.0
2,0,-1,-175,0,-4.8
2,0,-1,0,-175,-4.0
2,0,-1,123,-123,-0.8
2,0,-2,175,0,1.9
2,0,-2,123,123,4.9
2,0,-2,0,175,5.5
2,0,-2,-123,123,1.7
2,0,-2,-175,0,-4.7
2,0,-2,0,-175,-4.1
2,0,-2,123,-123,-0.9
2,0,-3,175,0,2.1
2,0,-3,123,123,5.6
2,0,-3,0,175,6.4
2,0,-3,-123,123,2.4
2,0,-3,-175,0,-4.3
2,0,-3,-123,-123,-8.0
2,0,-3,0,-175,-4.3
2,0,-3,123,-123,-0.8
3,0,0,175,0,1.4
3,0,0,123,123,3.6
3,0,0,0,175,3.6
3,0,0,-123,123,0.0
3,0,0,-175,0,-5.9
3,0,0,-123,-123,-8.7
3,0,0,0,-175,-4.5
3,0,0,123,-123,-1.0
3,0,1,175,0,1.0
3,0,1,123,123,2.9
3,0,1,0,175,2.9
3,0,1,-123,123,-0.7
3,0,1,-175,0,-6.1
3,0,1,-123,-123,-8.8
3,0,1,0,-175,-4.3
3,0,1,123,-123,-1.1
3,0,2,175,0,0.7
3,0,2,123,123,2.3
3,0,2,0,175,1.9
3,0,2,-123,123,-1.4
3,0,2,-175,0,-6.5
3,0,2,-123,-123,-8.6
3,0,2,0,-175,-4.2
3,0,2,123,-123,-1.1
3,0,3,175,0,0.2
3,0,3,123,123,1.5
3,0,3,0,175,1.1
3,0,3,-123,123,-2.0
3,0,3,-175,0,-6.7
3,0,3,-123,-123,-8.6
3,0,3,0,-175,-4.0
3,0,3,123,-123,-1.1
3,0,-1,175,0,1.7
3,0,-1,123,123,4.1
3,0,-1,0,175,4.5
3,0,-1,-123,123,0.5
3,0,-1,-175,0,-5.6
3,0,-1,-123,-123,-8.8
3,0,-1,0,-175,-4.7
3,0,-1,123,-123,-1.1
3,0,-2,175,0,2.0
3,0,-2,123,123,4.9
3,0,-2,0,175,5.4
3,0,-2,-123,123,1.2
3,0,-2,-175,0,-5.5
3,0,-2,-123,-123,-8.8
3,0,-2,0,-175,-4.8
3,0,-2,123,-123,-1.1
3,0,-3,175,0,2.4
3,0,-3,123,123,5.6
3,0,-3,0,175,6.3
3,0,-3,-123,123,1.8
3,0,-3,-175,0,-5.1
3,0,-3,-123,-123,-8.8
3,0,-3,0,-175,-4.9
3,0,-3,123,-123,-1.1
-1,0,0,175,0,0.8
-1,0,0,123,123,3.1
-1,0,0,0,175,4.1
-1,0,0,-123,123,1.8
-1,0,0,-175,0,-2.6
-1,0,0,-123,-123,-5.1
-1,0,0,0,-175,-1.9
-1,0,0,123,-123,-0.2
-1,0,1,175,0,0.4
-1,0,1,123,123,2.5
-1,0,1,0,175,3.3
-1,0,1,-123,123,1.2
-1,0,1,-175,0,-2.8
-1,0,1,-123,-123,-5.0
-1,0,1,0,-175,-1.8
-1,0,1,123,-123,-0.1
-1,0,2,175,0,0.2
-1,0,2,123,123,1.8
-1,0,2,0,175,2.5
-1,0,2,-123,123,0.5
-1,0,2,-175,0,-3.2
-1,0,2,-123,-123,-4.9
-1,0,2,0,-175,-1.6
-1,0,2,123,-123,0.0
-1,0,3,175,0,-0.4
-1,0,3,123,123,1.1
-1,0,3,0,175,1.6
-1,0,3,-123,123,-0.1
-1,0,3,-175,0,-3.3
-1,0,3,-123,-123,-4.8
-1,0,3,0,-175,-1.4
-1,0,3,123,-123,-0.1
-1,0,-1,175,0,1.1
-1,0,-1,123,123,3.8
-1,0,-1,0,175,5.1
-1,0,-1,-123,123,2.6
-1,0,-1,-175,0,-2.3
-1,0,-1,-123,-123,-5.0
-1,0,-1,0,-175,-2.1
-1,0,-1,123,-123,-0.1
-1,0,-2,175,0,1.5
-1,0,-2,123,123,4.4
-1,0,-2,0,175,5.8
-1,0,-2,-123,123,3.2
-1,0,-2,-175,0,-1.9
-1,0,-2,-123,-123,-5.0
-1,0,-2,0,-175,-2.3
-1,0,-2,123,-123,-0.1
-1,0,-3,175,0,1.8
-1,0,-3,123,123,5.1
-1,0,-3,0,175,6.7
-1,0,-3,-123,123,3.9
-1,0,-3,-175,0,-1.6
-1,0,-3,-123,-123,-5.2
-1,0,-3,0,-175,-2.3
-1,0,-3,123,-123,-0.2
-2,0,0,175,0,0.7
-2,0,0,123,123,3.1
-2,0,0,0,175,4.2
-2,0,0,-123,123,2.4
-2,0,0,-175,0,-1.7
-2,0,0,-123,-123,-4.1
-2,0,0,0,-175,-1.3
-2,0,0,123,-123,0.2
-2,0,1,175,0,0.3
-2,0,1,123,123,2.4
-2,0,1,0,175,3.4
-2,0,1,-123,123,1.8
-2,0,1,-175,0,-1.9
-2,0,1,-123,-123,-4.1
-2,0,1,0,-175,-1.1
-2,0,1,123,-123,0.1
-2,0,2,175,0,0.1
-2,0,2,123,123,1.7
-2,0,2,0,175,2.5
-2,0,2,-123,123,1.0
-2,0,2,-175,0,-2.4
-2,0,2,-123,-123,-4.1
-2,0,2,0,-175,-0.9
-2,0,2,123,-123,0.1
-2,0,3,175,0,-0.3
-2,0,3,123,123,1.0
-2,0,3,0,175,1.6
-2,0,3,-123,123,0.2
-2,0,3,-175,0,-2.6
-2,0,3,-123,-123,-4.1
-2,0,3,0,-175,-0.8
-2,0,3,123,-123,0.1
-2,0,-1,175,0,1.0
-2,0,-1,123,123,3.7
-2,0,-1,0,175,5.1
-2,0,-1,-123,123,3.1
-2,0,-1,-175,0,-1.5
-2,0,-1,-123,-123,-4.1
-2,0,-1,0,-175,-1.5
-2,0,-1,123,-123,0.1
-2,0,-2,175,0,1.3
-2,0,-2,123,123,4.4
-2,0,-2,0,175,5.9
-2,0,-2,-123,123,3.7
-2,0,-2,-175,0,-1.1
-2,0,-2,-123,-123,-4.2
-2,0,-2,0,-175,-1.5
-2,0,-2,123,-123,0.2
-2,0,-3,175,0,1.6
-2,0,-3,123,123,5.0
-2,0,-3,0,175,6.8
-2,0,-3,-123,123,4.4
-2,0,-3,-175,0,-0.7
-2,0,-3,-123,-123,-4.3
-2,0,-3,0,-175,-1.7
-2,0,-3,123,-123,0.0
-3,0,0,175,0,0.6
-3,0,0,123,123,2.9
-3,0,0,-123,123,2.9
-3,0,0,-175,0,-0.8
-3,0,0,-123,-123,-3.2
-3,0,0,0,-175,-0.6
-3,0,0,123,-123,0.2
-3,0,1,175,0,0.2
-3,0,1,123,123,2.3
-3,0,1,0,175,3.4
-3,0,1,-123,123,2.2
-3,0,1,-175,0,-1.2
-3,0,1,-123,-123,-3.2
-3,0,1,0,-175,-0.6
-3,0,1,123,-123,0.2
-3,0,2,175,0,0.0
-3,0,2,123,123,1.5
-3,0,2,0,175,2.5
-3,0,2,-123,123,1.6
-3,0,2,-175,0,-1.5
-3,0,2,-123,-123,-3.1
-3,0,2,0,-175,-0.4
-3,0,2,123,-123,0.3
-3,0,3,175,0,-0.5
-3,0,3,123,123,0.9
-3,0,3,0,175,1.7
-3,0,3,-123,123,0.8
-3,0,3,-175,0,-1.7
-3,0,3,-123,-123,-3.1
-3,0,3,0,-175,-0.2
-3,0,3,123,-123,0.3
-3,0,-1,175,0,0.8
-3,0,-1,123,123,3.6
-3,0,-1,0,175,5.1
-3,0,-1,-123,123,3.5
-3,0,-1,-175,0,-0.5
-3,0,-1,0,-175,-0.8
-3,0,-1,123,-123,0.2
-3,0,-2,175,0,1.2
-3,0,-2,123,123,9.2
-3,0,-2,0,175,6.2
-3,0,-2,-123,123,4.3
-3,0,-2,-175,0,-0.2
-3,0,-2,-123,-123,83.3
-3,0,-2,0,-175,80.8
-3,0,-2,123,-123,0.02
-3,0,-3,175,0,1.5
-3,0,-3,123,123,4.8
-3,0,-3,0,175,-0.0
-3,0,-3,-123,123,4.9
-3,0,-3,-175,0,0.0
-3,0,-3,0,-175,-1.1
-3,0,-3,123,-123,0.2
